"mean","CI.lower","CI.upper","RMSE","CV","ID"
0.270824593817211,0.230255126900002,0.309678355967059,0.0196624603836735,0.0726021965233496,"C1057"
0.242708890181687,0.2035472644336,0.279065193389238,0.0189945295216467,0.0782605429386117,"C1093"
0.11963283294051,0.0831982710055087,0.154923988982671,0.0179558451341258,0.150091280903251,"C2020"
0.126228957303763,0.0872561996032808,0.166759792200049,0.0198480936404189,0.157238830648467,"C2170"
0.223505439045095,0.188387770657599,0.254952120806867,0.016810254584455,0.0752118367064138,"C4013"
0.187438642221123,0.153592438995031,0.221846053062781,0.016907110499596,0.0902007734331032,"C5007"
0.165655072049497,0.132151952858055,0.200874780453478,0.017125217899679,0.10337877185289,"C5045"
0.209547506695677,0.180231531565413,0.238260904324878,0.0147209285052758,0.0702510315556023,"C6001"
0.39939271750085,0.355730075803043,0.443801855396607,0.0222796220450013,0.0557837463447337,"C6029"
0.34290189307265,0.311728425020306,0.374977482332305,0.0160855267294844,0.0469099968662943,"C6037"
0.240457161087032,0.210596640491888,0.270644483399868,0.0149062146262712,0.0619911445302142,"C6059"
0.322884650223638,0.288120938736257,0.359977722153375,0.0179937807580757,0.0557282012186481,"C6065"
0.232186288947578,0.203653372086535,0.262046848139217,0.0147273905802439,0.0634292000918667,"C6067"
0.23082745350498,0.200260789831056,0.258619897359344,0.0147122744947818,0.0637371086990932,"C6073"
0.33593559448591,0.300392972619767,0.372373549378758,0.0179802939427791,0.0535230390524552,"C6077"
0.181328833328731,0.148378363556411,0.213918857121033,0.0167811187671579,0.0925452309988418,"C6081"
0.302628982780134,0.266747453048866,0.337285745138582,0.0178836730531415,0.0590943831250107,"C6083"
0.194032631383653,0.162276541910223,0.227110490728352,0.0163760079333443,0.084398215993704,"C6085"
0.158153386208127,0.127762640640614,0.18883376498018,0.0152084689513279,0.0961627778953391,"C8005"
0.0558782354680447,0.0206441897093789,0.0914177482577853,0.0179802529658017,0.321775603957361,"C8035"
0.104932095523675,0.070538344461319,0.137200706780736,0.0166900092200195,0.159055331323807,"C8069"
0.188723479931679,0.151369047953267,0.221936932125296,0.0178174570326975,0.0944103883583946,"C9003"
0.120409982531976,0.0846722047208413,0.149941327077067,0.0164636698660958,0.136730107586584,"C9005"
0.109886485977444,0.0753018115762347,0.140016499541153,0.0160837064500565,0.146366555514005,"C9007"
0.193287580289905,0.15997544319065,0.23141236882906,0.0178015206033399,0.0920986261850867,"C10003"
0.223987124993149,0.181939867186854,0.263118304098056,0.020433892261454,0.0912279768851848,"C11001"
0.246326561332652,0.210603133413049,0.282014798926051,0.0181017346025109,0.0734867344576186,"C12011"
0.358968774258906,0.318214512518924,0.399529482095812,0.0208353621229241,0.058042268901909,"C12039"
0.23393120533896,0.201799005048406,0.268142428312949,0.0165336247822053,0.0706772948835472,"C12057"
0.375275579526427,0.321596347633478,0.431346688517899,0.0277865216446649,0.0740429784419483,"C12086"
0.244587816857962,0.211247437766043,0.276745381267238,0.016425763961562,0.0671569180042227,"C12095"
0.168524939225472,0.137341965263891,0.200170920876221,0.0153078793747883,0.0908345046444886,"C12103"
0.197824043689199,0.16608807526715,0.231152241280992,0.01670751307772,0.0844564329297057,"C12127"
0.297748855921422,0.257711018307779,0.336772061863636,0.0199445328279342,0.0669844146544687,"C13021"
0.324651062117769,0.285427449927371,0.363871959901569,0.0200354481743534,0.0617137921670665,"C13035"
0.218409450510483,0.181300202162114,0.255111478133941,0.0185585757735345,0.084971486948747,"C13051"
0.182799207403182,0.151664594271785,0.212721767171776,0.0148745351416445,0.081370895163879,"C13077"
0.240187707303908,0.199651216018307,0.278120630001823,0.0201606348293334,0.0839369968414923,"C13089"
0.19299940827347,0.155680753320631,0.228288787791487,0.0182261453278622,0.0944362756907353,"C13121"
0.287132263231198,0.247230754382096,0.323539884123885,0.0193199598349929,0.0672859246731062,"C13129"
0.257180452461987,0.219451653718269,0.295213176188498,0.0189306295299338,0.0736083530016025,"C13149"
0.244558909816414,0.20843071317046,0.281609885754274,0.0183709051394153,0.0751185272832873,"C13171"
0.352569848266169,0.294863761738605,0.407435923555556,0.0285626685269579,0.0810127941099342,"C13213"
0.310069662575862,0.256242319836303,0.364029221679911,0.0274820035096078,0.0886317070857715,"C13319"
0.155005567239106,0.118022472225885,0.19447654404776,0.0187046398010611,0.120670761277935,"C15003"
0.160213406762323,0.121225657446563,0.199994260942381,0.0199771811450648,0.124691070171805,"C17013"
0.253537947325044,0.223481030458501,0.283960084251371,0.0149750107438945,0.0590641791569608,"C17031"
0.127249153302434,0.0963778365675746,0.158464406828573,0.0159029367082593,0.124974793902657,"C17043"
0.182244407483991,0.148895532365822,0.218382685921802,0.0177123962974127,0.0971903420354264,"C17075"
0.13450543789182,0.104410115994404,0.161756354194116,0.0145881645625432,0.108457805061206,"C17083"
0.117230764476164,0.085374912751431,0.150699194840062,0.0165476064433307,0.141154128929145,"C17113"
0.128616817582056,0.0966974738808174,0.15782779131037,0.0155603616910916,0.12098232551248,"C17129"
0.150094664542501,0.120464624320481,0.17793477332607,0.0143291326663863,0.0954673019861332,"C17167"
0.168361565496618,0.136244205107485,0.198717062407294,0.0158211305225114,0.0939711535459036,"C17197"
0.211987747809777,0.182408296222878,0.238882258712259,0.0143169662752804,0.0675367629648457,"C17201"
0.236479390062933,0.199256089937772,0.271105235352714,0.0181251680657326,0.076645867789616,"C18041"
0.245042104624327,0.212498078432361,0.276143279252696,0.0158581793286657,0.0647161407341722,"C18097"
0.212444260670735,0.170867841316376,0.255646238138921,0.0214781965401608,0.10110038497792,"C18139"
0.152723849970633,0.121865556587685,0.183710555066896,0.0153628894439496,0.100592601921073,"C19153"
0.149238133484259,0.119042087075101,0.185981324660285,0.0167805496914135,0.1124414336982,"C20191"
0.343733191602726,0.30620880301779,0.382310422552181,0.0193804018438333,0.0563821077431255,"C20209"
0.177599433870129,0.144321203852917,0.213902192624629,0.017537481169785,0.0987473934326245,"C21005"
0.325428582296922,0.272751633965912,0.376950868150676,0.026242189168187,0.0806388577885994,"C21053"
0.24129019075158,0.201127712573153,0.285043329927373,0.021062223929872,0.0872900131756976,"C21057"
0.315571631653887,0.259290097762866,0.373670164309727,0.0290557036105281,0.0920732432704719,"C21071"
0.188643936392136,0.158610722878483,0.222160720269513,0.0161739240176414,0.0857378420264752,"C21073"
0.201211730164987,0.168761441629019,0.237384961248717,0.0173834826698313,0.0863939823765613,"C21113"
0.337673478084487,0.281311954220052,0.394409576646346,0.0285583620685584,0.0845738973358547,"C21159"
0.292892506154263,0.243145728593815,0.342306084670952,0.0253103510504904,0.0864151540878268,"C21171"
0.234422225280349,0.196027229154419,0.276467241114717,0.0205105580578438,0.0874940848006836,"C22033"
0.506165614950291,0.431361638466191,0.581715526332423,0.0379457063719021,0.0749669777067505,"C22035"
0.428656489500956,0.362763980385286,0.495652207384478,0.0338765918403772,0.0790296955023742,"C22065"
0.169078780497653,0.137753483333055,0.204633310966952,0.0167343843396305,0.0989738883281264,"C22103"
0.304380157035769,0.246975779867847,0.36821842248115,0.0304994535021064,0.100201845610199,"C22123"
0.148184320672345,0.113808841386788,0.186843661428496,0.0181711445332717,0.12262528485352,"C24003"
0.166010763832884,0.131481351809418,0.203800933500057,0.0184014443562591,0.110844886990479,"C24031"
0.32137709533359,0.275331281123385,0.369138927668711,0.0237242249381427,0.0738205220055179,"C24510"
0.127110349486826,0.0927145969168808,0.164370897209337,0.0180080357247966,0.141672458596009,"C25017"
0.160339741278044,0.124028568766241,0.196836288408144,0.0186624589238738,0.116393220889083,"C26065"
0.137433356039315,0.103064604544776,0.169641860812726,0.0165613897749073,0.12050487779815,"C26077"
0.181223715340201,0.147866597571826,0.215551586665334,0.0172763378004845,0.0953315506640652,"C26113"
0.117532998401342,0.0863707393927011,0.147292919983821,0.0152057034014395,0.129373908674705,"C26125"
0.272488368770463,0.235693868239016,0.308509181567022,0.0183613720070399,0.0673840578586568,"C26163"
0.169856299761891,0.136286474062019,0.2047633813402,0.0171721866510652,0.101098320610643,"C26165"
0.151879338382484,0.116742044504893,0.185913653920991,0.0173204386570256,0.114040782910226,"C27001"
0.121070614115477,0.087584152445923,0.155239503515595,0.0168430224954995,0.139117345844423,"C27035"
0.136087007023276,0.103122036962718,0.16409368234155,0.0149341457319388,0.109739688296507,"C27045"
0.133535381366141,0.102448295999767,0.164624679550053,0.0156902976663797,0.117499178913178,"C27053"
0.111342006290239,0.0804133749504779,0.143256333164556,0.0159107712347204,0.142899986849934,"C27055"
0.0985319122151306,0.0656673710129195,0.127032072126046,0.0151781061041364,0.15404254076585,"C27141"
0.326479196272006,0.283322546821478,0.373319534820036,0.0226535678912196,0.0693874775173907,"C28043"
0.444240204091225,0.394378400148652,0.497239718423624,0.0256232312946164,0.0576787761635249,"C28135"
0.311135696379293,0.271748874934578,0.356368298242345,0.0213834110390294,0.068726961540799,"C28161"
0.216714382272228,0.180798165708304,0.253395414679028,0.0183944433703621,0.0848787384459594,"C29013"
0.273864676513005,0.235908933161801,0.316935127561803,0.0204248929753222,0.074580238807659,"C29017"
0.185417303360822,0.154304105989333,0.222112636969709,0.0170807717047367,0.0921206996064306,"C29031"
0.144989513508263,0.114049480735378,0.180603078672446,0.0167664080303395,0.115638763277759,"C29037"
0.161278883523062,0.126501441076428,0.198488310636256,0.0184524713125192,0.114413436585333,"C29077"
0.192822588727962,0.15828743864534,0.23088969572882,0.0185453587455521,0.0961783516542051,"C29113"
0.110287614347227,0.0799831623323485,0.146279758271419,0.0165380059740744,0.149953429240082,"C29183"
0.236957039787541,0.199370841755266,0.275729403879192,0.0193327023132848,0.0815873726757338,"C29187"
0.112447456814794,0.0766253101557655,0.152612780759274,0.0188134129006604,0.167308478409138,"C30009"
