"mean","CI.lower","CI.upper","RMSE","CV","ID"
0.319327397643267,0.271521938873272,0.367705434773989,0.0244509167646665,0.076570056140255,"C1057"
0.364162454587324,0.318111499883256,0.411426988206888,0.0235007668697525,0.0645337446892597,"C1093"
0.583600571661837,0.537654944492366,0.637205614592967,0.0255529896001163,0.0437850660895562,"C2020"
0.512344325630911,0.459975066961009,0.573374848613755,0.0289139135345193,0.0564345345269788,"C2170"
0.467567385599095,0.415950817450994,0.512340828500409,0.0246267586838858,0.0526699668162943,"C4013"
0.473180266847999,0.429015774216202,0.515585651289316,0.0215614183889876,0.0455670278319401,"C5007"
0.48194112578021,0.437597071523231,0.528375919634677,0.0227670495662867,0.0472403128689824,"C5045"
0.552729283939744,0.513196932616227,0.592181408072735,0.0196189966450627,0.0354947660909558,"C6001"
0.309663391629159,0.259680292198502,0.357310165216351,0.0245987122583958,0.0794369399914546,"C6029"
0.402221096055145,0.365084983005454,0.436939042141289,0.0182210491184861,0.0453010776838716,"C6037"
0.529886202819057,0.494516613337816,0.568881013259576,0.0186578762299185,0.0352111002903197,"C6059"
0.384114377218384,0.340147259014281,0.426301897927503,0.0216599151649354,0.0563892331283942,"C6065"
0.497720479933041,0.459810600527327,0.537227591536545,0.0195018782899618,0.039182390671538,"C6067"
0.52614695027769,0.4886622625741,0.566033405536406,0.019600156623073,0.0372522478990488,"C6073"
0.36733693214484,0.323460319928022,0.408875195666283,0.0216317176778087,0.0588879466910759,"C6077"
0.599955543348966,0.556353864929995,0.640811744700015,0.0214832715564636,0.035808105774877,"C6081"
0.462399142998579,0.418883294223245,0.504137919746148,0.0211488639283001,0.0457372472430493,"C6083"
0.593834406384889,0.552620815047638,0.63512791434851,0.0207546253756452,0.0349501900740208,"C6085"
0.544412096155707,0.489554206870366,0.588357166756536,0.0249543181758416,0.0458371853822742,"C8005"
0.716209546767518,0.658853132886411,0.765810989823932,0.0276322477326876,0.0385812334635872,"C8035"
0.611802025701683,0.557771205879948,0.661077512815368,0.0261605496799353,0.0427598284754475,"C8069"
0.497829626366648,0.450535216057142,0.550312913385154,0.0247617102671843,0.0497393263793977,"C9003"
0.54641894890023,0.501633415496141,0.59734968548495,0.0238857535830423,0.043713260001537,"C9005"
0.573054356355147,0.527920816782154,0.621652381163965,0.0231513763460372,0.0403999657088189,"C9007"
0.469399016461193,0.424901591392591,0.513291606083259,0.0220608765039686,0.0469981310789399,"C10003"
0.526023880665236,0.477440130343757,0.576913897227156,0.0254470890496898,0.0483762999837729,"C11001"
0.416407315549545,0.373376040186149,0.458464802695884,0.0213604390971574,0.0512969832649731,"C12011"
0.235491625497307,0.190254277524004,0.282758808693731,0.0231873127847103,0.0984634283097913,"C12039"
0.4417346891668,0.401365177961473,0.480919767081816,0.0199757469994747,0.0452211417607998,"C12057"
0.30033491362356,0.241067558598897,0.355986170962906,0.0298255962376618,0.0993077890206439,"C12086"
0.439229497380719,0.400031137033278,0.479062776917084,0.0198849396296781,0.0452723228932916,"C12095"
0.486615493360613,0.446787023158649,0.525250620562332,0.0196818340602801,0.040446377743453,"C12103"
0.423173365007225,0.377642656821749,0.463489722305246,0.0215765140198126,0.0509874103712653,"C12127"
0.313559928565665,0.268097809948123,0.357188268080517,0.0228623455121594,0.0729122041095619,"C13021"
0.221647926751105,0.173879437484556,0.266564857007399,0.0233632657251226,0.105407102460101,"C13035"
0.445407354090232,0.398277247884405,0.487875390811014,0.0227497652389931,0.051076312571131,"C13051"
0.458878046971687,0.418339427847746,0.495420796931072,0.0193591199026495,0.0421879408492252,"C13077"
0.446297271841146,0.396822591546286,0.492807748957383,0.0243095147017328,0.054469332966,"C13089"
0.524774145755467,0.481290529081509,0.569874728222456,0.0226436741190862,0.0431493706430378,"C13121"
0.322063389105285,0.278741674948187,0.367340381108472,0.0223284431223338,0.0693293428488218,"C13129"
0.266912885293563,0.217784042861476,0.311113467795949,0.0235315326075157,0.0881618456959642,"C13149"
0.330844170170601,0.285269156627349,0.376361372725715,0.0228544016271007,0.0690790519757859,"C13171"
0.234525337890251,0.17469330800344,0.296683319843058,0.0310972468126513,0.132596533459441,"C13213"
0.181608128287327,0.118985548118023,0.244281801691153,0.0319904935218664,0.176151220892786,"C13319"
0.547161926309616,0.500308124404116,0.595681531433516,0.0241292784086062,0.044098971891828,"C15003"
0.398815207099306,0.345644505559847,0.4507205864326,0.0265363178875021,0.0665378787346353,"C17013"
0.446317430377667,0.406162746595245,0.482795969725589,0.0193241991897233,0.0432969852272439,"C17031"
0.61577054682497,0.571147427366302,0.656645403317879,0.0212992238096898,0.0345895462514611,"C17043"
0.396762663216802,0.350278923181633,0.441134001485281,0.0224911932348696,0.0566867684890496,"C17075"
