"mean","CI.lower","CI.upper","RMSE","CV","ID"
0.240192553002609,0.191646789808752,0.295379801437984,0.0259108015687203,0.10787512453993,"C1057"
0.283053974652082,0.231514574003626,0.330929331336593,0.0243165741132363,0.0859079055262347,"C1093"
0.463132972423841,0.406427319837308,0.518407592909628,0.027331952807973,0.0590153464240069,"C2020"
0.393048518703669,0.336182989466701,0.460624911570018,0.0299938865268199,0.0763109008163778,"C2170"
0.386737691040786,0.330076781435678,0.437824685430007,0.0270645793747289,0.0699817473230832,"C4013"
0.373839195317125,0.322635961878459,0.421284552142935,0.0253894113774668,0.0679153274870741,"C5007"
0.370600787686072,0.316230505851349,0.422922986556594,0.0256294454692296,0.069156478671437,"C5045"
0.464169044089674,0.415001936953808,0.513679240549707,0.0256723226465093,0.0553081317537186,"C6001"
0.24047558397885,0.193325448869842,0.292419985303157,0.0243061204569727,0.101075211274299,"C6029"
0.324791051596729,0.28855712501987,0.36524726294121,0.0200725490158261,0.0618014225365692,"C6037"
0.43899088711168,0.391798677783909,0.483321961346539,0.0220783003998781,0.0502933000389626,"C6059"
0.289904280807466,0.244895763818383,0.340595417397372,0.0248055768643091,0.085564713964273,"C6065"
0.399783371976372,0.360470895756336,0.454602837254166,0.0261332857935985,0.0653686161693164,"C6067"
0.429643583578334,0.382197564581361,0.476726306154965,0.0232777611889654,0.0541792361824515,"C6073"
0.281534397326987,0.234093941815329,0.335655559425126,0.0254261406233009,0.0903127321730773,"C6077"
0.506337285396309,0.439378749627152,0.561192796703174,0.0278166119229255,0.054936921939599,"C6081"
0.384370628516411,0.337948512461117,0.430920989933473,0.0229547566051104,0.0597203711784922,"C6083"
0.513789489310804,0.466495560176211,0.578541107946986,0.0265028595948324,0.0515831097097437,"C6085"
0.4447018253393,0.398408094286477,0.496456389243718,0.0247763876538373,0.0557146075011798,"C8005"
0.618575726694092,0.563875158242348,0.67392119852797,0.027538267607247,0.0445188299812897,"C8035"
0.512362349772289,0.463810484858179,0.566925078038773,0.0259654170535387,0.0506778397457944,"C8069"
0.404234065560248,0.344078502918962,0.455673013825863,0.0278562880920012,0.0689112830047952,"C9003"
0.445346119973018,0.393015610745873,0.49332468881599,0.0251332937278448,0.0564354164113242,"C9005"
0.464771158888495,0.413970190504983,0.516475461226595,0.0247877164500812,0.0533331640228307,"C9007"
0.350080873378138,0.300333135970065,0.395319821140112,0.0230520181465508,0.0658476937746076,"C10003"
0.445202214783816,0.391678839142831,0.517366213287439,0.0361619943202768,0.0812259982530333,"C11001"
0.296724966894815,0.251869595786511,0.344333953149322,0.0224573851891526,0.0756841779246485,"C12011"
0.145426004007677,0.102921676767717,0.201276298392423,0.0271696964306893,0.186828322871713,"C12039"
0.328499733916514,0.275564904548985,0.375711520549201,0.0241396917224089,0.0734846614169369,"C12057"
0.172179564163013,0.106006206609792,0.226181127964054,0.0303206494413926,0.176099002159665,"C12086"
0.334102299127319,0.287847753403761,0.392942935382793,0.0267403140296037,0.080036306542786,"C12095"
0.37050584446847,0.317157072352042,0.411587098640105,0.024937186810143,0.0673057852728829,"C12103"
0.296781167445285,0.243854464026314,0.341683847031617,0.0238851143967122,0.0804805594718731,"C12127"
0.197063250930787,0.151120612127752,0.252727781788277,0.0247827698211694,0.125760484027911,"C13021"
0.123151755698142,0.0640189099843542,0.167176751443644,0.0286180691844702,0.232380521270165,"C13035"
0.326533552601492,0.277063900275806,0.381746999551789,0.0265364610059077,0.0812671800324707,"C13051"
0.345958572413494,0.286352988690223,0.388352097347562,0.0282469554361538,0.0816483755239708,"C13077"
0.332231563173062,0.278683462155226,0.397268928823341,0.0282051481680179,0.084896052315552,"C13089"
0.41260899502138,0.357757846662738,0.463502999394038,0.0265485248673252,0.0643430588951401,"C13121"
0.231852138491613,0.161462182204437,0.282703716853482,0.0341616443977542,0.14734237354895,"C13129"
0.149364325386451,0.0896119714994315,0.19751940368184,0.028693800741253,0.192106118157822,"C13149"
0.207867521673595,0.153122901110457,0.262814584825227,0.0274090335343482,0.131858182142506,"C13171"
0.18658526406239,0.10232155966199,0.246806482683935,0.0388190309337222,0.208049821773396,"C13213"
0.0597353850609877,-0.00857969845340772,0.139176793882589,0.0360954372961285,0.60425553897872,"C13319"
