"mean","CI.lower","CI.upper","RMSE","CV","ID"
0.39859343008368,0.359006386736734,0.44910368594558,0.022728468882653,0.0570216846722271,"C1057"
0.356623898328787,0.318361398085865,0.409383696733893,0.022433143861056,0.0629042079518011,"C1093"
0.188844925190829,0.147570733008374,0.231466771102675,0.0213945114357209,0.113291429007698,"C2020"
0.208120599420722,0.156723242458543,0.26118772025586,0.0237125863593557,0.113936757943984,"C2170"
0.315268258540692,0.280612058082235,0.35617356801851,0.0188303636978037,0.0597280670910714,"C4013"
0.275553618368192,0.237252643827976,0.315212108053014,0.0189346064414177,0.0687147806425008,"C5007"
0.279183484496098,0.235936694285048,0.318163754230898,0.0198053210395613,0.0709401599285437,"C5045"
0.275264430945438,0.238922414769743,0.3156077924619,0.0189122077856019,0.068705599632488,"C6001"
0.502035088747175,0.454830194043227,0.554648416374678,0.0235985657682673,0.047005809548407,"C6029"
0.426217914600565,0.388397742715071,0.457929812540363,0.0164877724203644,0.0386839028946404,"C6037"
0.301650059547014,0.269099069571121,0.335664492852183,0.0164326261951065,0.0544757929760838,"C6059"
0.415242179276798,0.375813548707595,0.454321963231494,0.0190978478842771,0.0459920712234452,"C6065"
0.316982248500222,0.277566219611989,0.351850895525889,0.0172961420509978,0.0545650178608841,"C6067"
0.300401586426223,0.264661221105136,0.33451101098243,0.0169911567290477,0.0565614746952098,"C6073"
0.431149105967879,0.392143292241109,0.473314702473264,0.0199963532632685,0.0463792061411772,"C6077"
0.227494292767687,0.191977946466401,0.279696572347897,0.0213830549229268,0.0939938082084669,"C6081"
0.373284971398203,0.334578819461462,0.411170133801289,0.0191295113290354,0.0512464009932747,"C6083"
0.235439388549886,0.19799291756069,0.274166416307094,0.0188427838268786,0.0800324191416514,"C6085"
0.245139895513445,0.205820115522141,0.285533972668474,0.0190202540509478,0.0775893863016867,"C8005"
0.0965217550106207,0.0580174181734299,0.153773600960191,0.0233601672713311,0.242019711191127,"C8035"
0.17644448325139,0.139482063070969,0.219596386149904,0.0196011059730274,0.111089367101949,"C8069"
0.282335767188741,0.239683420869963,0.322024067122731,0.0198195011562763,0.0701983363766554,"C9003"
0.195320647652501,0.153846305964914,0.228439813902933,0.0180290822889642,0.0923050507237725,"C9005"
0.183299319713549,0.145862648348184,0.219164773482019,0.0175080240998813,0.0955160342506561,"C9007"
0.308856906263294,0.265821116272172,0.343246092126319,0.0226365498514235,0.0732913831369091,"C10003"
0.343613000933886,0.292782255173714,0.381290557672188,0.0249008817065929,0.0724678101204443,"C11001"
0.367130298908741,0.321495532281713,0.403849888186663,0.0195616992150019,0.05328271535514,"C12011"
0.545441530152012,0.497591530215769,0.585024553039429,0.0234148549158757,0.0429282583402663,"C12039"
0.337404494725599,0.300979853092019,0.377813643706036,0.0192045134464448,0.0569183687433188,"C12057"
0.500810519216342,0.445713988922545,0.559999844331603,0.0283330913819257,0.0565744733682127,"C12086"
0.347900830018428,0.29802587017044,0.385477787321661,0.0204975549989687,0.0589178099916662,"C12095"
